004位,うみのこえ,雀星Lv.4,261.4
005位,ぷー,雀星Lv.16,255.2
006位,なたね,雀星Lv.18,251.2
007位,Shikema,八段,240.6
008位,アヤサト,雀星Lv.12,236.6
009位,EVE,雀星Lv.14,236.1
010位,ファイトガール,雀星Lv.48,234.1
011位,ねこだいすき♪,雀星Lv.3,230.3
012位,*Yu－Na*,雀星Lv.46,229.8
013位,ARISA,雀星Lv.4,223.2
014位,YUKI,雀星Lv.21,220.9
015位,AKI,雀星Lv.2,217.7
016位,トネガワッ☆,雀星Lv.11,217.2
017位,S・A,雀星Lv.6,216.5
018位,くりたろう,雀星Lv.3,212.8
019位,しゃけとば,二段,212.7
020位,ツミレ,雀星Lv.8,211.2
021位,ユウキュウホシ,七段,211.2
022位,おおもりNAO,十段,208.2
023位,しるこサンド,雀星Lv.20,206.8
024位,T_MiyaP,六段,205.7
025位,MIKA,六段,205.4
026位,まこんまこん,三段,204.6
027位,アメリー,二段,202.3
028位,●＼∀／●,八段,202.0
029位,かるまさん,５級,201.2
030位,すのい,八段,200.7
031位,ファイトガール,雀星Lv.1,200.5
032位,★みおたん★,六段,194.5
033位,あるてぃな,四段,193.0
034位,なげっつ,八段,190.1
035位,のここ,雀星Lv.1,188.9
036位,BYK,雀星Lv.4,186.2
037位,ZE／RO,七段,183.9
038位,てない,三段,183.4
039位,ごめちゃん,十段,182.0
040位,ファイトガール,十段,180.4
041位,こっせつ,六段,180.0
042位,FITZ,雀星Lv.2,178.2
043位,ファイトガール,八段,177.1
044位,バタバタ3,３級,174.0
045位,あおやま,七段,167.2
046位,ライツ,六段,165.7
047位,オにゃんこポン,八段,163.9
048位,ジュン,雀星Lv.1,163.0
049位,おき,七段,161.1
050位,からんからん,十段,159.6
個別ランキングアマト・テンシ
001位,ラスク,雀星Lv.68,307.6
002位,しあるん,雀星Lv.97,288.4
003位,めろりぬ,雀星Lv.43,287.6
004位,こうがひえん,雀星Lv.5,282.4
005位,ネコシ,八段,279.5
006位,ヌコまる,九段,278.5
007位,ましろ,十段,274.4
008位,サクラ,４級,273.9
009位,おぐらあん,雀星Lv.11,271.2
010位,トンヌラ,雀星Lv.13,268.2
011位,やまがみ,雀星Lv.23,268.1
012位,イギ,雀星Lv.1,265.9
013位,いか,雀星Lv.3,264.0
014位,ただのロリコン,雀星Lv.19,245.3
015位,フロストらとす,雀星Lv.3,244.4
016位,マウンテン,雀星Lv.30,239.0
017位,せつか,九段,238.8
018位,まっしろ,七段,233.8
019位,きゃら,雀星Lv.14,232.1
020位,セルベリア,雀星Lv.9,230.8
021位,STeiou,雀星Lv.10,230.3
022位,じばくれい,雀星Lv.7,229.8
023位,ねくすい,雀星Lv.11,226.9
024位,ユライネル,雀星Lv.4,223.5
025位,キラ946D,八段,219.5
026位,ゆう,八段,218.8
027位,モグファナ,四段,218.3
028位,アレイズ,雀星Lv.7,216.6
029位,わたてー,雀星Lv.1,215.8
030位,ムラムラします,雀星Lv.5,214.6
031位,クラド,雀星Lv.6,212.5
032位,SG,雀星Lv.1,209.9
033位,よー,五段,202.8
034位,きょうそ,九段,202.6
035位,ポーラッカ,雀星Lv.29,199.6
036位,りょうし,雀星Lv.5,199.2
037位,こめだこ,五段,198.1
038位,りがった,７級,196.2
039位,ぬりかべ,十段,195.0
040位,E501,雀星Lv.42,189.0
041位,はーとあっぷ,九段,186.5
042位,ののワ,五段,181.2
043位,ほしみっつ,十段,176.7
044位,カキたべお,十段,176.4
045位,アキラSSヨロ,３級,174.6
046位,ファイトガール,雀星Lv.1,171.2
047位,4んじゃうツモ,雀星Lv.7,169.6
048位,はるか☆,八段,169.0
049位,ツップラー,四段,164.1
050位,たまもん,雀星Lv.18,164.1
個別ランキングゼツバミ・ヤオ
001位,SKコマチ,雀星★Lv.7,297.6
002位,ころも,雀星Lv.8,286.7
003位,ふぁびらす,雀星Lv.6,271.0
004位,ミレイ,雀星Lv.11,265.0
005位,kame7sk,九段,255.9
006位,じしゃく,雀星Lv.29,247.9
007位,TAO,雀星Lv.17,247.6
008位,キュウリ,雀星Lv.1,247.4
009位,じゃんぼりぃ,雀星Lv.11,243.4
010位,やとガミ,二段,238.7
011位,ぎるがめっしゅ,雀星Lv.2,237.5
012位,Stella,１級,236.9
013位,♪♪♪♪♪,雀星Lv.2,236.7
014位,KA24DXX,十段,231.5
015位,あさシン,雀星Lv.23,229.9
016位,ヤマト,雀星Lv.1,228.1
017位,Tommy,雀星Lv.6,227.8
018位,0084,雀星Lv.32,226.7
019位,JANOME,五段,225.7
020位,ニジケチェン,雀星Lv.11,222.7
021位,ファイトガール,雀星Lv.7,220.0
022位,nonamae,十段,219.0
023位,ファイトガール,雀星Lv.2,218.4
024位,ナナクモ,六段,214.3
025位,スメラギ,雀星Lv.1,213.2
026位,みりぃ,雀星Lv.1,210.8
027位,おかか,雀星Lv.5,210.7
028位,アサイ,六段,210.7
029位,おてんきマップ,雀星Lv.1,209.9
030位,こおろぎたべみ,４級,209.3
031位,ファイトガール,八段,208.3
032位,でんぱんくす,３級,206.2
033位,ノーホーラ,雀星Lv.12,206.0
034位,シュンヤ,二段,205.7
035位,ぴーすけ,雀星Lv.17,204.9
036位,とむ1147,雀星Lv.4,203.9
037位,ココてぃん,八段,203.5
038位,GIN,雀星Lv.6,202.1
039位,ルヴィア,初段,201.4
040位,ゆうきやさい,雀星Lv.2,201.2
041位,かきごおりR,雀星Lv.2,197.1
042位,teRu,雀星Lv.1,196.1
043位,Dsato,雀星Lv.17,195.1
044位,ノーテンよしだ,雀星Lv.8,187.6
045位,ひがしせつな,雀星Lv.14,187.2
046位,みどぼんぐり,十段,180.5
047位,TANAKA,二段,179.0
048位,かいぬし,四段,175.7
049位,ひいらぎ,八段,174.8
050位,ゆめくいナナタ,雀星Lv.2,173.1
個別ランキングアンコク・ミツバ
001位,ミント,雀星Lv.24,284.3
002位,SARUSA,四段,275.4
003位,るん,雀星Lv.9,265.9
004位,no・ω・co,雀星Lv.4,263.0
005位,きなこ,五段,262.9
006位,さんつ,雀星Lv.2,258.8
007位,にかろん,雀星Lv.12,254.3
008位,ちょめ,三段,253.4
009位,よしか,雀星Lv.1,252.6
010位,キョクセイ,雀星Lv.44,245.8
011位,キョウ,八段,244.4
012位,ファイトガール,雀星Lv.2,242.6
013位,かっち,十段,239.1
014位,びゃっこや,雀星Lv.1,231.8
015位,ちょ～らじ,雀星Lv.7,229.8
016位,ルカワチャン！,四段,226.2
017位,みか,雀星Lv.12,223.7
018位,ちゃぺる,雀星Lv.4,223.2
019位,アトリ,雀星Lv.2,223.1
020位,ひろPON,雀星Lv.8,220.4
021位,kr976,雀星Lv.7,215.9
022位,シャオプ,十段,213.0
023位,ほうおん,雀星Lv.23,208.9
024位,ふにゃ～,八段,206.7
025位,みつと,１級,205.8
026位,ぱね,九段,205.8
027位,たかぴー,雀星Lv.2,204.9
028位,ヂェニィ,雀星Lv.3,203.9
029位,ディスノミア,雀星Lv.3,202.3
030位,mutsuki,雀星Lv.1,199.6
031位,おひるだー,雀星Lv.1,198.6
032位,フリパチ,雀星Lv.3,198.4
033位,サシヌク,八段,197.9
034位,カヴ,八段,197.7
035位,ソウリン,雀星Lv.5,194.8
036位,ツキ,雀星Lv.72,194.5
037位,SUICA07,雀星Lv.4,193.8
038位,AIN,１級,192.4
039位,こたつ,雀星Lv.1,190.2
040位,スー,雀星Lv.2,189.8
041位,ロック,雀星Lv.22,189.6
042位,ザンシチ,八段,188.8
043位,Aオレン,雀星Lv.1,187.1
044位,ピンクだま,雀星Lv.2,187.0
045位,SBY,二段,186.3
046位,ハトよめ,雀星Lv.5,185.8
047位,Onisan,雀星Lv.6,183.5
048位,はらだいこ,雀星Lv.14,182.2
049位,かる07,四段,180.5
050位,ぺんぺん,初段,180.4
個別ランキングトイトイ
001位,ぐでかご,雀星Lv.68,324.9
002位,よしぷー,雀星Lv.50,287.7
003位,デルさまちゃん,雀星Lv.4,271.1
004位,IGRET,雀星Lv.32,267.9
005位,かわうそ,雀星Lv.78,267.7
006位,カニさん,九段,263.0
007位,ファイトガール,雀星Lv.6,258.9
008位,ざーど,雀星Lv.1,258.8
009位,シロリン,七段,257.9
010位,ファイトガール,四段,257.5
011位,けけけけけ,雀星Lv.2,256.4
012位,とをる,雀星Lv.1,250.9
013位,S・H,雀星Lv.1,244.1
014位,えびふらい,雀星Lv.8,240.5
015位,ねこYJ,雀星Lv.32,238.6
016位,あずき,七段,236.8
017位,ザナドゥ,四段,234.7
018位,ポポキ,１級,230.5
019位,AR,九段,228.7
020位,つきした,十段,225.7
021位,NA*RI,雀星Lv.1,224.9
022位,tahiti,雀星Lv.12,224.6
023位,TOYBOY,初段,222.2
024位,Found*,五段,222.1
025位,スミワケ,七段,219.3
026位,まさはる,雀星Lv.15,216.7
027位,ジャンアゴ,八段,215.8
028位,やまねこ,雀星Lv.2,214.9
029位,あららん,七段,209.4
030位,かわしろにとり,八段,203.5
031位,よっしー,４級,203.4
032位,れんげどん,八段,201.9
033位,ゆきまる,雀星Lv.3,201.5
034位,Medi,雀星Lv.6,199.4
035位,FLOOR,雀星Lv.2,196.3
036位,シグナスXRS,雀星Lv.31,195.0
037位,まっぷたつ,二段,194.5
038位,そふぁー,雀星Lv.21,193.4
039位,あか,九段,191.5
040位,イーソウ,雀星Lv.5,191.5
041位,さぼっこ,五段,190.1
042位,リニア,十段,187.9
043位,ファイトガール,五段,187.8
044位,FUKAKEN,雀星Lv.24,186.3
045位,KITTY,雀星Lv.2,186.3
046位,Y・S,雀星Lv.4,185.9
047位,かなきー,雀星Lv.7,185.8
048位,3YAネや,二段,182.4
049位,CHA,雀星Lv.4,181.3
050位,クロハMk－2,３級,181.3
個別ランキングクニノカミ・ムサシ
001位,ポポストア,雀星Lv.32,287.3
002位,なべしん＾ω＾,雀星★Lv.4,287.2
003位,とみたける,雀星Lv.36,285.7
004位,ぽむ,九段,285.5
005位,しろうさ☆ω☆,雀星Lv.22,269.5
006位,ポロロッカ,雀星Lv.41,268.5
007位,ライデン,雀星Lv.16,267.5
008位,キヌアリーブス,雀星Lv.6,258.2
009位,カズマさん,雀星Lv.7,256.4
010位,キムショウ,雀星Lv.51,250.0
011位,MARONY,雀星Lv.6,249.7
012位,あっぷるじぇい,雀星Lv.21,243.6
013位,アウス,十段,239.5
014位,てんら,雀星Lv.1,238.3
015位,みずと,雀星Lv.10,237.6
016位,－589－,雀星Lv.31,235.1
017位,Xigyog,雀星Lv.26,233.8
018位,ぁぉぃ,雀星Lv.9,232.3
019位,やすふくさん,九段,227.0
020位,けいたそ,雀星Lv.40,222.2
021位,ボンバーガール,雀星Lv.2,220.9
022位,AYIROM,五段,218.3
023位,イッチ,雀星Lv.12,217.8
024位,ともはる,３級,217.8
025位,ハマヤ,雀星Lv.1,217.1
026位,れみりーふ,四段,214.5
027位,だいちゃん,九段,213.5
028位,opbna,雀星Lv.1,209.6
029位,ん♪とま,雀星Lv.10,207.4
030位,ながたゆうじ,九段,206.3
031位,＾ω＾,雀星Lv.9,205.3
032位,オートマリー,雀星Lv.9,205.0
033位,SABACAN,雀星Lv.1,203.6
034位,ポキータ,九段,201.8
035位,あな,五段,199.5
036位,すずめオニ,雀星Lv.1,199.4
037位,さくらがわ,雀星Lv.1,198.6
038位,Chester,七段,188.2
039位,りんぎ,初段,186.6
040位,モョョ,雀星Lv.1,185.6
041位,Y・K－B,五段,185.5
042位,はうざー,雀星Lv.18,180.3
043位,DIM,十段,179.7
044位,フルミネ,七段,176.5
045位,HAL,七段,175.9
046位,きんけつのリゼ,雀星Lv.3,175.8
047位,ノミン,八段,174.7
048位,ch1tose,初段,173.8
049位,あきひろ,８級,172.4
050位,かにこうせん,雀星Lv.4,171.7
個別ランキングパイン
001位,せが,雀星Lv.37,334.0
002位,パインのパイ3,雀星Lv.2,280.2
003位,みどり,二段,274.9
004位,カナタ,九段,266.1
005位,よさ,十段,264.2
006位,あずまてる,五段,260.6
007位,アスマ,雀星Lv.10,253.2
008位,eiri,雀星Lv.36,250.5
009位,locom,４級,241.2
010位,アリュベルカ,雀星Lv.1,240.0
011位,みさきメイ,雀星Lv.7,239.9
012位,YOSIO,雀星Lv.22,237.0
013位,マターりん,雀星Lv.8,233.7
014位,チヨメ☆,雀星Lv.7,233.4
015位,キリスランP,雀星Lv.7,226.8
016位,パステル,雀星Lv.2,224.1
017位,cocoa,雀星Lv.5,211.5
018位,ももはな,雀星Lv.42,210.4
019位,*TONY*,雀星Lv.3,210.3
020位,ねこけんし,四段,210.1
021位,すかこ,七段,207.1
022位,くろへい,雀星Lv.9,206.7
023位,カラテカバリュ,雀星Lv.3,200.1
024位,ぷらむ,雀星Lv.2,199.8
025位,コウーザ,雀星Lv.3,198.3
026位,ケビン,八段,193.9
027位,DDRKOJI,１級,192.8
028位,タルぜん,雀星Lv.10,191.3
029位,ファイトガール,十段,189.4
030位,ててたろう,雀星Lv.3,189.1
031位,にゃにゃ,雀星Lv.10,183.4
032位,クボちゃん,初段,183.4
033位,ツナから,初段,182.1
034位,おれれれ！,三段,180.3
035位,ファイトガール,雀星Lv.2,179.9
036位,ファイトガール,七段,179.3
037位,クロコロ,雀星Lv.1,179.0
038位,なぞのひと,三段,168.2
039位,ru38,二段,168.1
040位,どかべん,雀星Lv.9,167.5
041位,ehyai,六段,166.5
042位,タマQ,四段,164.4
043位,K_T_K_,初段,161.4
044位,ひなたん,雀星Lv.7,157.5
045位,だっしー,６級,154.8
046位,さつきばれ,雀星Lv.4,153.8
047位,A,５級,151.9
048位,ぎんじ,十段,150.4
049位,ヤン・スエ,雀星Lv.1,149.4
050位,marutaa,雀星Lv.3,144.1
個別ランキング藤崎詩織
001位,ひでじ,雀星Lv.76,351.5
002位,ゆゆ,雀星Lv.5,284.4
003位,いそぱん,雀星Lv.28,243.9
004位,おいちゃん,雀星Lv.10,239.9
005位,ぴーくん☆,雀星Lv.29,234.7
006位,RURIO,雀星Lv.16,233.1
007位,シンゾー,雀星Lv.11,231.7
008位,ガァララ,雀星Lv.13,228.7
009位,ナッツ,雀星Lv.27,204.0
010位,いしばしのネコ,雀星Lv.1,202.7
011位,やるんさくさ,六段,187.9
012位,うきょう,七段,182.4
013位,ヤンマス,２級,173.6
014位,かえでがわくん,九段,153.5
015位,てる・さぬき,七段,147.5
016位,URA,六段,122.5
017位,ファイトガール,雀星Lv.2,106.8
018位,Hamm,７級,97.2
019位,くさなぎよわし,雀星Lv.13,77.7
020位,みんみん,雀星Lv.11,70.9
021位,*****,初段,64.8
022位,calme,１級,56.9
023位,みずほ,雀星Lv.1,21.3
024位,ファイトガール,初段,19.4
