031位,dettun,九段,185.2
032位,そーだ,雀星Lv.9,185.2
033位,アルカナ,雀星Lv.1,180.7
034位,らむれーずん,雀星Lv.2,178.5
035位,ふっきー,雀星Lv.2,176.7
036位,ねーふぁ,三段,174.9
037位,ふじ,４級,173.6
038位,ぴかちゅー★,九段,172.7
039位,しゃも,四段,169.4
040位,せっちゃん,３級,169.3
041位,けみがわかい,雀星Lv.1,168.7
042位,ファイトガール,雀星Lv.7,167.0
043位,クロKURO,五段,163.1
044位,すどう,十段,160.8
045位,ツバッチ,五段,158.8
046位,おっち～,雀星Lv.5,156.4
047位,とよまる,２級,153.1
048位,プリングス,雀星Lv.14,151.5
049位,くぅ,雀星Lv.8,151.3
050位,ゼロッット,二段,147.2
個別ランキングナナツノ・ツミレ
001位,DESSA,雀星Lv.13,314.3
002位,かおるだ,雀星Lv.6,296.2
003位,マクラウド,九段,271.0
004位,なたね,雀星Lv.18,248.6
005位,ぷー,雀星Lv.15,241.3
006位,まち,雀星Lv.48,229.2
007位,ARISA,雀星Lv.4,223.2
008位,YUKI,雀星Lv.21,220.9
009位,Shikema,八段,217.9
010位,AKI,雀星Lv.3,217.7
011位,アヤサト,雀星Lv.12,217.1
012位,S・A,雀星Lv.4,216.5
013位,おおもりNAO,十段,208.2
014位,しるこサンド,雀星Lv.19,206.8
015位,ねこだいすき♪,雀星Lv.2,202.5
016位,EVE,雀星Lv.14,201.4
017位,ツミレ,雀星Lv.8,200.6
018位,BYK,雀星Lv.4,186.2
019位,ファイトガール,雀星Lv.1,183.9
020位,てない,三段,183.4
021位,トネガワッ☆,雀星Lv.11,180.9
022位,ファイトガール,十段,178.3
023位,★みおたん★,五段,177.8
024位,●＼∀／●,八段,177.4
025位,アメリー,初段,169.5
026位,しゃけとば,二段,167.4
027位,うみのこえ,雀星Lv.3,163.4
028位,ジュン,雀星Lv.1,163.0
029位,ファイトガール,八段,162.9
030位,バタバタ3,２級,162.8
031位,のここ,雀星Lv.1,162.1
032位,くりたろう,雀星Lv.2,161.6
033位,あおやま,七段,161.5
034位,すのい,七段,154.2
035位,FITZ,雀星Lv.2,152.8
036位,あるてぃな,二段,149.5
037位,ごめちゃん,九段,140.1
038位,ライツ,六段,138.8
039位,おき,六段,129.7
040位,まこんまこん,二段,128.5
041位,ギタクシアス,六段,128.1
042位,*Yu－Na*,雀星Lv.43,114.2
043位,DANTE,四段,113.0
044位,かるまさん,７級,109.1
045位,MA－KING,５級,104.1
046位,からんからん,九段,102.9
047位,なげっつ,八段,99.8
048位,めめしくて,雀星Lv.1,99.6
049位,べっぷおんせん,六段,98.5
050位,etsumon,６級,93.0
個別ランキングアマト・テンシ
001位,めろりぬ,雀星Lv.42,284.6
002位,しあるん,雀星Lv.96,279.7
003位,おぐらあん,雀星Lv.10,271.2
004位,やまがみ,雀星Lv.22,260.5
005位,いか,雀星Lv.3,250.5
006位,ましろ,九段,246.9
007位,イギ,十段,240.0
008位,ただのロリコン,雀星Lv.19,238.1
009位,フロストらとす,雀星Lv.2,237.5
010位,せつか,九段,234.1
011位,きゃら,雀星Lv.15,232.1
012位,セルベリア,雀星Lv.9,230.8
013位,トンヌラ,雀星Lv.12,227.1
014位,ラスク,雀星Lv.62,221.4
015位,ヌコまる,七段,218.2
016位,アレイズ,雀星Lv.7,216.6
017位,わたてー,雀星Lv.1,215.8
018位,じばくれい,雀星Lv.6,214.7
019位,ユライネル,雀星Lv.5,212.0
020位,STeiou,雀星Lv.10,211.8
021位,まっしろ,七段,211.8
022位,マウンテン,雀星Lv.28,209.6
023位,SG,雀星Lv.1,209.2
024位,ネコシ,三段,205.1
025位,りょうし,雀星Lv.5,199.2
026位,ポーラッカ,雀星Lv.29,197.7
027位,きょうそ,九段,197.6
028位,ねくすい,雀星Lv.10,196.9
029位,りがった,７級,196.2
030位,こめだこ,四段,186.2
031位,クラド,雀星Lv.5,183.2
032位,ムラムラします,雀星Lv.5,182.3
033位,ののワ,五段,181.2
034位,ほしみっつ,十段,176.7
035位,E501,雀星Lv.42,176.3
036位,モグファナ,三段,173.9
037位,ゆう,六段,168.0
038位,L,雀星Lv.2,158.6
039位,アカシ,十段,156.4
040位,はーとあっぷ,八段,154.5
041位,ミブチヨ,七段,153.5
042位,ニセアカギ,３級,152.7
043位,EvanQP,初段,152.4
044位,とかちす,雀星Lv.7,150.9
045位,ごごきゅーぶ,雀星Lv.23,141.5
046位,4んじゃうツモ,雀星Lv.7,140.5
047位,たまもん,雀星Lv.19,140.2
048位,RAUT,雀星Lv.16,139.8
049位,ファイトガール,雀星Lv.1,138.6
050位,こでけん,八段,132.7
個別ランキングゼツバミ・ヤオ
001位,SKコマチ,雀星★Lv.6,292.2
002位,キュウリ,十段,238.2
003位,TAO,雀星Lv.15,237.4
004位,ふぁびらす,雀星Lv.6,237.3
005位,Stella,１級,230.5
006位,Tommy,雀星Lv.6,223.1
007位,ニジケチェン,雀星Lv.11,220.3
008位,ファイトガール,雀星Lv.1,218.4
009位,0084,雀星Lv.31,216.3
010位,JANOME,四段,215.7
011位,ミレイ,雀星Lv.10,215.0
012位,ナナクモ,六段,214.3
013位,ヤマト,雀星Lv.1,207.9
014位,ファイトガール,雀星Lv.2,204.3
015位,KA24DXX,九段,202.7
016位,じゃんぼりぃ,雀星Lv.11,200.1
017位,おてんきマップ,雀星Lv.1,198.4
018位,シュンヤ,初段,198.0
019位,おかか,雀星Lv.3,196.9
020位,ぴーすけ,雀星Lv.17,195.5
021位,ぎるがめっしゅ,雀星Lv.2,194.1
022位,あさシン,雀星Lv.21,193.4
023位,ファイトガール,雀星Lv.6,191.4
024位,ひがしせつな,雀星Lv.14,187.2
025位,ファイトガール,八段,186.4
026位,GIN,雀星Lv.5,186.1
027位,みどぼんぐり,十段,180.5
028位,ココてぃん,六段,178.4
029位,じしゃく,雀星Lv.28,177.3
030位,teRu,雀星Lv.2,173.8
031位,ころも,雀星Lv.7,173.3
032位,かいぬし,四段,168.2
033位,サツキ,十段,167.7
034位,スメラギ,雀星Lv.1,167.2
035位,kazusa,雀星Lv.7,167.1
036位,ノーホーラ,雀星Lv.12,167.1
037位,アサイ,五段,167.0
038位,でんぱんくす,５級,165.8
039位,こおろぎたべみ,５級,163.3
040位,ボッスィーオ,八段,161.3
041位,Sii,雀星Lv.2,160.3
042位,ひいらぎ,八段,160.1
043位,おはララ,十段,160.0
044位,ありり,雀星Lv.52,159.4
045位,ゆうきやさい,雀星Lv.2,158.7
046位,TANAKA,二段,154.8
047位,470X,３級,154.6
048位,ルヴィア,１級,151.8
049位,たけすずか,初段,151.1
050位,オニアカリ,六段,151.0
個別ランキングアンコク・ミツバ
001位,ミント,雀星Lv.24,282.0
002位,るん,雀星Lv.8,265.9
003位,さんつ,雀星Lv.2,258.8
004位,SARUSA,三段,248.8
005位,キョクセイ,雀星Lv.45,245.8
006位,びゃっこや,雀星Lv.1,231.8
007位,にかろん,雀星Lv.8,230.6
008位,ちょ～らじ,雀星Lv.7,229.8
009位,ファイトガール,雀星Lv.2,227.9
010位,ルカワチャン！,四段,226.2
011位,アトリ,雀星Lv.2,223.1
012位,かっち,十段,216.7
013位,ちゃぺる,雀星Lv.4,213.9
014位,ほうおん,雀星Lv.23,208.9
015位,キョウ,八段,206.3
016位,みつと,２級,205.8
017位,ディスノミア,雀星Lv.3,202.3
018位,ファイトガール,九段,199.8
019位,ひろPON,雀星Lv.8,198.2
020位,サシヌク,八段,197.9
021位,きなこ,三段,197.8
022位,カヴ,八段,197.7
023位,ソウリン,雀星Lv.4,187.3
024位,Aオレン,雀星Lv.1,186.9
025位,SBY,二段,186.3
026位,みか,雀星Lv.11,185.4
027位,kr976,雀星Lv.6,185.0
028位,ツキ,雀星Lv.71,184.9
029位,ヂェニィ,雀星Lv.2,182.9
030位,はらだいこ,雀星Lv.13,182.2
031位,ぺんぺん,初段,180.4
032位,じゃんたまから,六段,176.4
033位,こたつ,雀星Lv.1,174.2
034位,ザンシチ,八段,171.2
035位,ピンクだま,雀星Lv.1,167.4
036位,フリーレン,五段,167.3
037位,ロック,雀星Lv.21,163.9
038位,SUICA07,雀星Lv.4,163.6
039位,カルカヤ,雀星Lv.1,160.9
040位,よしか,九段,160.7
041位,ゆうきゆうな,雀星Lv.2,154.1
042位,はるかわ,雀星Lv.18,151.9
043位,ゆりこん,三段,147.7
044位,おひるだー,雀星Lv.1,146.8
045位,ZACIAN,八段,145.5
046位,かる07,三段,141.1
047位,no・ω・co,雀星Lv.4,137.7
048位,フリパチ,雀星Lv.3,136.8
049位,れーしん,十段,133.7
050位,MAC7,３級,133.7
個別ランキングトイトイ
001位,よしぷー,雀星Lv.50,276.4
002位,ぐでかご,雀星Lv.66,268.6
003位,ファイトガール,雀星Lv.6,258.9
004位,ファイトガール,四段,257.5
005位,デルさまちゃん,雀星Lv.4,251.9
006位,えびふらい,雀星Lv.8,240.5
007位,ざーど,雀星Lv.1,235.2
008位,カニさん,八段,231.0
009位,ポポキ,１級,230.5
010位,けけけけけ,雀星Lv.1,226.5
011位,Found*,五段,222.1
012位,IGRET,雀星Lv.31,221.8
013位,あずき,六段,221.5
014位,スミワケ,六段,217.5
015位,ジャンアゴ,八段,212.5
016位,tahiti,雀星Lv.11,210.3
017位,よっしー,４級,203.4
018位,まさはる,雀星Lv.13,202.4
019位,Medi,雀星Lv.6,199.4
020位,つきした,九段,199.0
021位,シロリン,六段,196.7
022位,NA*RI,十段,196.6
023位,FLOOR,雀星Lv.2,196.3
024位,やまねこ,雀星Lv.2,193.5
025位,そふぁー,雀星Lv.21,193.4
026位,AR,八段,191.7
027位,あか,九段,191.5
028位,かわうそ,雀星Lv.78,191.4
029位,さぼっこ,五段,190.1
030位,あららん,五段,189.4
031位,ねこYJ,雀星Lv.30,188.7
032位,まっぷたつ,二段,187.5
033位,S・H,十段,185.0
034位,イーソウ,雀星Lv.5,183.5
035位,ファイトガール,八段,182.1
036位,CHA,雀星Lv.4,181.3
037位,リニア,十段,174.5
038位,HUIO,雀星Lv.5,174.4
039位,ひの,八段,168.9
040位,ゆきまる,雀星Lv.2,167.9
041位,ミズハ,３級,164.8
042位,はるのひめ,３級,162.3
043位,ファイトガール,五段,154.3
044位,トルティーヤ,十段,153.3
045位,かなきー,雀星Lv.7,152.9
046位,シグナスXRS,雀星Lv.30,152.9
047位,3YAネや,二段,150.6
048位,Ruin,五段,150.1
049位,とよたま,雀星Lv.2,148.2
050位,デンジュモク,六段,147.6
個別ランキングクニノカミ・ムサシ
001位,とみたける,雀星Lv.33,283.2
002位,なべしん＾ω＾,雀星★Lv.4,273.7
003位,ライデン,雀星Lv.15,259.0
004位,ポポストア,雀星Lv.31,258.3
005位,MARONY,雀星Lv.6,249.7
006位,カズマさん,雀星Lv.7,248.3
007位,ぽむ,六段,247.5
008位,キヌアリーブス,雀星Lv.6,243.0
009位,キムショウ,雀星Lv.50,241.8
010位,しろうさ☆ω☆,雀星Lv.22,238.8
011位,みずと,雀星Lv.9,237.6
012位,あっぷるじぇい,雀星Lv.21,225.7
013位,Xigyog,雀星Lv.26,225.7
014位,けいたそ,雀星Lv.40,222.2
015位,ボンバーガール,雀星Lv.2,220.9
016位,やすふくさん,雀星Lv.3,215.3
017位,ポロロッカ,雀星Lv.40,211.0
018位,てんら,雀星Lv.1,210.8
019位,AYIROM,四段,208.0
020位,－589－,雀星Lv.30,205.6
021位,イッチ,雀星Lv.12,204.1
022位,ポキータ,九段,201.8
023位,れみりーふ,三段,200.7
024位,さくらがわ,十段,198.6
025位,だいちゃん,九段,198.1
026位,あな,五段,190.3
027位,アウス,九段,189.2
028位,ハマヤ,雀星Lv.1,188.6
029位,＾ω＾,雀星Lv.8,184.2
030位,Chester,七段,177.9
031位,モョョ,雀星Lv.1,177.1
032位,ん♪とま,雀星Lv.9,171.9
033位,SABACAN,雀星Lv.1,167.7
034位,ぁぉぃ,雀星Lv.7,167.3
035位,DIM,十段,161.5
036位,すずめオニ,雀星Lv.1,160.2
037位,POCHI,三段,160.2
038位,ながたゆうじ,八段,155.4
039位,ノミン,八段,154.0
040位,オートマリー,雀星Lv.8,152.0
041位,しろは,九段,150.1
042位,パロ,五段,141.6
043位,まこ,雀星Lv.3,141.5
044位,ともはる,５級,138.8
045位,てらいカズオ,雀星Lv.3,132.6
046位,じーものてさき,四段,129.0
047位,opbna,雀星Lv.1,128.4
048位,だいすきたろう,五段,126.9
049位,あきつしま,雀星Lv.2,126.6
050位,かにこうせん,雀星Lv.4,122.2
個別ランキングパイン
001位,せが,雀星Lv.39,315.8
002位,よさ,十段,258.5
003位,あずまてる,五段,254.7
004位,カナタ,九段,233.8
005位,アリュベルカ,雀星Lv.1,230.7
006位,チヨメ☆,雀星Lv.7,227.6
007位,YOSIO,雀星Lv.23,220.4
008位,みさきメイ,雀星Lv.5,206.4
009位,アスマ,雀星Lv.9,203.3
010位,マターりん,雀星Lv.8,199.5
011位,くろへい,雀星Lv.8,194.7
012位,コウーザ,雀星Lv.3,192.5
013位,*TONY*,雀星Lv.4,192.4
014位,locom,６級,190.2
015位,ももはな,雀星Lv.40,188.7
016位,キリスランP,雀星Lv.7,188.3
017位,すかこ,七段,186.0
018位,ねこけんし,四段,184.8
019位,ファイトガール,七段,179.3
020位,みどり,７級,179.3
021位,ファイトガール,雀星Lv.2,175.4
022位,ケビン,八段,172.0
023位,クボちゃん,１級,170.6
024位,cocoa,雀星Lv.3,169.1
025位,パステル,雀星Lv.2,167.2
026位,パインのパイ3,雀星Lv.1,165.5
027位,クロコロ,雀星Lv.1,165.4
028位,タマQ,四段,164.4
029位,K_T_K_,初段,161.4
030位,おれれれ！,三段,160.3
031位,ぷらむ,雀星Lv.1,160.2
032位,だっしー,６級,154.8
033位,ツナから,２級,145.3
034位,ヤン・スエ,雀星Lv.1,144.7
035位,marutaa,雀星Lv.3,144.1
036位,ニャオハガキ,６級,141.3
037位,さつきばれ,雀星Lv.4,136.0
038位,eiri,雀星Lv.33,135.0
039位,PONZA,九段,130.7
040位,けむ,雀星Lv.2,126.5
041位,マルキュウ,雀星Lv.2,121.9
042位,ぬぷぬぷ,十段,118.1
043位,ehyai,六段,114.6
044位,じょんじょ,六段,110.8
045位,ファイトガール,３級,103.4
046位,ON,７級,85.4
047位,ファイトガール,九段,84.1
048位,ぽぺのすけ,９級,79.2
049位,はやてん,雀星Lv.6,71.8
050位,ファイトガール,七段,69.0
個別ランキング藤崎詩織
001位,ひでじ,雀星Lv.76,321.1
002位,ゆゆ,雀星Lv.4,268.8
003位,いそぱん,雀星Lv.28,243.9
004位,シンゾー,雀星Lv.11,230.1
005位,ガァララ,雀星Lv.13,228.7
006位,RURIO,雀星Lv.15,224.8
007位,ナッツ,雀星Lv.27,202.1
008位,おいちゃん,雀星Lv.9,200.0
009位,いしばしのネコ,雀星Lv.1,190.7
010位,ぴーくん☆,雀星Lv.29,161.7
011位,うきょう,六段,153.6
012位,URA,六段,122.5
013位,かえでがわくん,九段,107.8
014位,やるんさくさ,六段,106.5
015位,てる・さぬき,七段,106.3
016位,Hamm,７級,97.2
017位,ヤンマス,４級,89.1
018位,くさなぎよわし,雀星Lv.13,77.7
019位,calme,１級,56.9
020位,ファイトガール,雀星Lv.2,45.3
021位,*****,初段,22.7
022位,みずほ,雀星Lv.1,21.3
023位,ファイトガール,初段,12.1
